"OBJECTID";"Shape";"vassdragNr";"navnNedbf";"arealEnh";"elvHierark";"vassOmr";"P1_Id";"klimaRegion";"region";"QNormal6190_mmAar";"QNormal6190_lskm2";"heightMin";"height10";"height20";"height30";"height40";"height50";"height60";"height70";"height80";"height90";"heightMax";"sjoPro";"brePro";"skoPro";"jbrukPro";"myrPro";"snaufjellPro";"urbanPro";"annetPro";"neddemtAreal_km2";"sumArealMagHRV";"sumArealMagNatVst";"antMag";"antMagIkkeDigNatVst";"tillopAktuelt";"effsjoPro";"effsjoTillop";"feltLeng_km";"elveLengde";"sumElvLengde";"feltLengdTillop";"gradElv";"grad1085";"drenTetthet";"tamSommer";"tamVinter";"rrSommer";"rrVinter";"tamJuli";"tamAugust";"tamAar";"rrAar";"rrJuni_mm";"rrJuli_mm";"qttMai_mm";"qttJuni_mm";"qttNovember_mm";"qttAarMax4dogn_mm";"tamFebruar";"tamMars";"elvenavn";"slopeMean";"leirProsent";"Shape_Length";"Shape_Area";"Ap (km)";"P_Sep (mm)";"qtt_Apr (mm)"
532;"Polygon";"239.BAZ";"Vuozzalanjåkka";33.92;"Vuozzalanjåkka/Gargasjåkka/Komagelva";239;48429;"Finnmark";"Finnmark";1031.969775;32.719397;189;286;351;394;416;437;457;481;513;541;631;0.070018;0;0;0;0.348246;99.62043;0;0;0;0;0;0;0;0;0.00044;-999;12.676798;13.35128;33.59578;-999;24.21266;24.067605;0.998832;4.896539;-6.255337;282.241231;421.346958;8.059632;7.696872;-1.608722;703.588189;40.158508;54.482212;190.107241;144.538788;5.564068;59.730555;-10.779876;-8.342264;"Vuozzalanjåkka";5.90563;0;30260.87635;33924992.52;1121.08427146035;54.1447101969527;13.9558610223568
724;"Polygon";"003.15Z";"Støtvikbekken";7.64;"Støtvikbekken";3;55177;"Ost";"Ost";433.459687;13.743173;1;14;18;21;24;27;29;31;34;38;85;0.040903;0;61.58377;35.782068;0;0;0.801702;1.734293;0;0;0;0;0;0;0;-999;5.635509;4.397843;6.127474;-999;6.594142;2.72861;0.802025;13.652524;0.537426;353.956245;437.535771;16.342466;15.372803;6.00205;791.492016;60.365025;70.240544;60.774907;65.870177;84.191985;60.52738;-3.827674;-0.534262;"Støtvikbekke";3.098371;69.65805;18184.49857;7635853.307;419.910028087018;90.3077391870764;88.4441059238863
1011;"Polygon";"024.32Z";"Dårøybekken";5.58;"Dårøybekken";24;52439;"Sor";"Sor";861.089248;27.301498;5;17;28;48;68;79;91;103;117;134;185;8.882168;0;77.441756;4.110663;1.120072;2.172939;0;6.171595;0;0;0;0;0;0;5.39607;-999;3.714772;5.40065;5.446317;-999;14.651941;14.072381;1.723235;12.486277;2.869048;560.079693;956.66503;14.398815;14.489931;6.876227;1516.744724;78.784772;90.559701;92.397933;84.99667;194.473946;84.213687;-0.539325;1.141148;"Dårøybekke";14.386287;0;13725.11419;5577142.637;406.345809495922;133.547358872808;NA
116;"Polygon";"113.6Z";"Todalselva";46.56;"Todalselva";113;41553;"Midt";"Midt";1774.899919;56.274569;2;139;322;402;452;492;531;570;610;657;820;2.386705;0;27.095415;0.832259;4.741194;54.341173;0;10.403243;0;0;0;0;0;0;0.217537;-999;9.864143;-9999;-9999;-999;-9999;-9999;-9999;8.660219;-0.19904;641.40567;1211.98165;10.439317;10.631579;3.492318;1853.38732;85.855643;119.078059;354.792114;135.584569;101.502766;94.177148;-4.367917;-2.756253;"Todalselv";17.027102;1.716871;34699.63104;46556364.43;1342.82876423606;187.528488722017;170.791664903981
1134;"Polygon";"170.82Z";"Storelva";9.95;"Storelva";170;63109;"Nord";"Nord";1058.35866;33.556077;1;1;27;55;102;175;240;312;400;515;882;16.143216;0;50.665829;0;0.885678;21.344221;0;10.910804;0;0;0;0;0;1;14.210643;0.161376;3.192946;3.47988;6.364622;2.661454;49.949998;58.239556;1.298777;9.123791;-0.476897;375.888362;634.808477;11.728624;11.346904;3.523389;1010.696839;65.767271;88.49492;158.833169;85.751773;90.044585;76.116475;-3.87778;-2.828498;"Storelv";26.128319;0;16644.97479;9950188.714;573.797411555725;119.749415047707;NA
567;"Polygon";"091.1Z";"Revvikvassdraget";4.94;"Revvikvassdraget";91;50951;"Vest";"Vest";1965.14018;62.306283;1;4;12;42;85;140;164;216;271;353;438;11.310729;0;1.25253;8.982794;1.214575;28.40334;0;48.595648;0;0;0;0;0;0;8.545342;-999;3.568642;4.06739;4.817732;-999;96.973735;34.420107;1.456711;10.692494;3.856334;800.3042;1422.604237;12.174355;12.600137;6.704734;2222.908436;108.403115;134.129639;114.283281;116.039546;245.4367;99.039635;0.34506;1.648511;"Revvikvassdrage";19.228506;7.869433;10610.07016;4938701.431;465.473022792887;263.580838534179;140.338543262231
444;"Polygon";"071.3Z";"Fyssa";11.49;"Fyssa";71;51195;"Vest";"Vest";979.436387;31.053785;30;507;575;641;717;800;877;953;1003;1081;1431;0.571149;0;55.075065;0.33725;0.065274;42.836162;0;1.033507;0;0;0;0;0;0;0.008238;-999;5.392863;4.897712;17.64786;-999;199.489052;163.886035;1.605702;8.684344;0.199312;349.111707;547.071192;10.491304;10.391975;3.734742;896.1829;66.519773;81.792894;281.056094;204.894604;68.897465;79.317054;-6.70785;-4.961758;"Fyss";14.531206;0;16620.69764;11486621.71;691.103463972286;131.419628873767;NA
1307;"Polygon";"198.52Z";"Laksvatnelva";14.94;"Laksvatnelva";198;53177;"Nord";"Nord";1222.436674;38.758297;2;15;49;111;203;312;434;529;645;803;1176;5.312918;0;42.875669;0.539659;3.263052;43.068106;0.037651;4.898762;0;0;0;0;0;0;4.623797;-999;4.288293;6.577049;29.64312;-999;116.421507;-140.89398;2.287438;7.656963;-3.558471;367.780199;663.248707;10.903637;9.888049;1.114627;1031.028906;51.951944;67.078766;270.183485;131.232362;36.689573;67.319977;-9.071588;-7.241081;"Laksvatnelv";21.836523;0.066934;20531.75481;14944103.06;727.853181563349;77.4344697325022;77.8821483784874
1397;"Polygon";"123.CB4Z";"Driva";6.48;"Driva/Rotla/Nidelvvassdraget";123;60807;"Midt";"Midt";1304.322328;41.354544;369;559;582;597;626;646;669;694;724;758;845;0.221836;0;6.616512;0;8.912037;69.319059;0;14.834105;0;0;0;0;0;0;8.3e-05;-999;6.45833;7.46711;14.165669;-999;57.579171;53.568248;2.19503;7.466782;-2.7536;439.079477;537.549599;9.429078;9.920109;1.504892;976.629076;78.452694;108.328426;299.255774;99.863834;31.792265;70.630756;-7.198953;-5.001929;"Driva";6.49238;0;15052.6723;6478381.805;440.886901181004;121.403463326248;100.40412274529
1288;"Polygon";"196.BBZ";"Lappskardelva";45.13;"Lappskardelva/Kirkeselva/Målselvvassdraget";196;47251;"Nord";"Nord";1193.471462;37.839932;139;627;741;783;838;946;1057;1130;1191;1292;1631;2.436018;4.370707;6.87043;0.011079;0.286672;85.360348;0;0.643973;0;0;0;0;0;0;0.41737;-999;8.750446;13.264743;60.336069;-999;74.236644;52.871989;1.50588;3.64122;-8.272981;343.92775;694.803923;6.809266;6.605489;-3.308731;1038.731673;37.834981;58.195981;205.431174;127.079259;4.149943;63.15094;-14.352574;-11.834875;"Lappskardelva";15.955839;0;38577.66772;45127005.18;1169.77017644363;54.6392037408357;15.34248471058
921;"Polygon";"143.12Z";"Bjørlielva";8.96;"Bjørlielva";143;60623;"Midt";"Midt";1044.629054;33.120769;1;17;19;20;25;32;40;63;92;141;231;0.990513;0;43.582589;27.483259;8.426339;0.209263;0.146484;19.168527;0;0;0;0;0;0;0.321893;-999;5.907245;6.8359;24.952224;-999;32.140611;23.79594;2.926271;10.599508;1.021836;438.841954;757.156129;12.476873;12.580672;5.012533;1195.998083;75.321838;95.86581;73.701039;76.79667;126.405847;80.426738;-2.131572;-0.618524;"Bjørlielv";8.102591;17.668806;19879.88341;8957624.806;444.318613006981;162.63570363898;154.266915473979
556;"Polygon";"203.421Z";"Stordalelva";14.85;"Stordalelva";203;50699;"Finnmark";"Finnmark";1667.218251;52.860439;1;399;552;598;640;688;721;763;815;891;1217;7.26431;2.348485;6.952862;0;0.058923;80.787037;0.008418;2.56734;0;0;0;0;0;0;2.304721;-999;7.222041;7.67059;7.653982;-999;84.99998;91.083824;0.830834;6.107536;-4.216434;420.66369;758.229554;9.305099;8.396117;0.08522;1178.893245;50.121905;65.366678;299.810688;204.555654;16.272647;71.323694;-11.33837;-9.415356;"Stordalelv";22.994412;0;19377.86548;14849032.08;763.084076257467;76.1761252137337;NA
489;"Polygon";"234.CAZ";"Garpejåkka";38.05;"Garpejåkka/Laksjåkka/Tana";234;44009;"Finnmark";"Finnmark";527.480373;16.724172;192;213;230;244;255;268;281;293;305;318;356;2.05979;0;12.18134;0;8.216163;46.742773;0;30.591327;0;0;0;0;0;0;0.019445;-999;10.234768;17.64046;39.166605;-999;5.427863;6.197873;1.138324;6.48133;-8.373994;209.793225;208.450152;10.377476;9.073527;-2.184276;418.243377;32.906726;54.243911;157.525988;53.023052;4.96894;50.500903;-13.848915;-10.573644;"Garpejåkka";3.182829;0;34199.11659;38045213.89;1112.46189025466;40.8471704824347;19.3195613334053
423;"Polygon";"068.5Z";"Moldeelva";15.82;"Moldeelva";68;51143;"Vest";"Vest";3297.330542;104.544405;2;74;128;185;264;331;371;415;450;489;570;1.007427;0;21.238938;5.941846;0.888906;39.736094;0;31.202592;0;0;0;0;0;0;0.039948;-999;4.91875;7.05712;29.157362;-999;70.396989;71.60617;1.970751;9.991105;2.650477;877.695689;1512.732912;11.555502;11.837569;5.709072;2390.428601;155.308892;170.677296;281.059956;204.250036;298.95626;141.154018;-1.966708;-0.305469;"Moldeelv";19.344413;0;18896.54425;15824200.37;768.065419977431;358.58706406721;235.845890385585
290;"Polygon";"147.3Z";"Fersetelva";30.25;"Fersetelva";147;61053;"Midt";"Midt";1521.576317;48.242749;1;12;18;22;27;36;56;104;225;376;788;2.390496;0;11.411157;12.710744;16.822314;16.380165;0.216942;39.671488;0;0;0;0;0;0;0.65479;-999;9.671119;11.82918;37.262774;-999;26.26133;4.846772;1.342963;10.393282;1.47631;357.617127;674.308683;12.287212;12.348121;5.191715;1031.92581;73.92898;101.77584;113.134906;113.559331;165.636014;96.377089;-1.798602;-0.578758;"Fersetelv";10.598916;3.933884;31146.21474;30251574.59;963.821787220837;164.411078681588;156.045973020704
1400;"Polygon";"123.CB7Z";"Fongåa";21.9;"Fongåa/Rotla/Nidelvvassdraget";123;60833;"Midt";"Midt";1673.194205;53.049911;456;604;659;704;758;806;848;915;1003;1120;1428;1.044521;0;12.251712;0;5.807648;80.319635;0;0.188356;0;0;0;0;0;0;0.055734;-999;7.664496;10.79252;52.397426;-999;56.602165;42.869197;2.516776;5.973963;-4.150213;444.873935;590.139099;7.958555;8.613347;0.068194;1035.013033;72.277199;101.081388;306.389604;120.97851;22.69588;71.659692;-8.272263;-5.992374;"Fongåa";12.806035;0;23048.86888;21902335.48;948.136304680888;115.240352881216;66.8501674263147
1672;"Polygon";"002.LC1Z";"Blankgryta";56.22;"Blankgryta/Atna/Glommavassdraget";2;3965;"Ost";"Ost";636.51318;20.181141;608;933;1017;1052;1087;1124;1167;1215;1259;1318;1515;0.281261;0;14.728967;0;11.610637;72.773257;0;0.598097;0;0;0;0;0;0;0.001778;-999;14.147361;19.233615;68.946918;-999;40.533202;32.096584;1.271938;4.881304;-7.163411;275.719511;165.970406;7.139911;7.682912;-2.14478;441.689917;66.056639;78.047908;174.416474;79.000418;3.662925;57.936294;-11.239395;-8.603852;"Blankgryta";7.385215;0;43430.70682;56221168.51;1271.44959832218;56.23920013578;26.921342917351
617;"Polygon";"109.D1Z";"Dindøla";27.52;"Dindøla/Driva";109;40143;"Midt";"Midt";642.506916;20.371177;376;857;904;965;1065;1144;1219;1281;1333;1394;1567;0.395167;0;29.190134;0.199855;4.680687;62.83839;0;2.684411;0;0;0;0;0;0;0.010235;-999;7.785463;8.881647;49.202114;-999;105.563754;93.225953;1.818976;4.524404;-4.083051;359.392163;428.778112;6.01513;7.519533;-0.496611;788.170275;46.19179;71.143622;220.432831;105.88781;8.153999;62.179526;-9.068022;-7.107971;"Dindøla";11.094245;0;27642.64799;27523488.95;994.240098514898;58.3062832169976;34.3112678048924
1413;"Polygon";"124.BA1Z";"Vestre tverrsona";20.54;"Vestre tverrsona/Sona/Stjørdalsvassdraget";124;14077;"Midt";"Midt";1203.334094;38.152635;202;400;446;473;492;514;535;555;589;636;813;0.31037;0;70.749148;0;24.120618;4.445594;0;0.398612;0;0;0;0;0;0;0.000778;-999;8.916405;10.821824;49.437546;-999;48.683104;31.787617;2.44579;8.299463;-1.925842;466.9941;593.34568;10.244918;10.56825;2.334702;1060.33978;88.720862;118.277548;289.609958;106.053127;50.841901;73.962402;-6.220775;-4.035655;"Vestre tverrsona";8.222661;0;22857.59125;20541053.12;851.309410183945;134.8045148594;145.265140643076
1321;"Polygon";"107.321Z";"Daleelva";8.22;"Daleelva";107;62799;"Midt";"Midt";1309.99042;41.534256;2;20;27;40;56;62;76;111;181;343;688;0;0;39.735401;26.7868;15.974757;5.170316;5.170316;7.170012;0;0;0;0;0;0;0;-999;3.946029;4.863648;14.619358;-999;93.238657;20.286556;1.778511;10.420807;2.449096;713.397327;1263.51189;11.930087;12.270757;5.770642;1976.909217;102.281733;140.391729;108.313734;111.667084;220.805437;127.163613;0.081612;1.281077;"Daleelv";10.246095;0;12369.91724;8222691.528;664.732452620104;256.247653923965;179.960365723401
1692;"Polygon";"159.8121Z";"Reindalsvikelva";5.1;"Reindalsvikelva";159;50604;"Nord";"Nord";2726.043106;86.431297;9;371;417;442;482;530;559;610;671;767;968;3.615196;0;15.098039;0;0.306373;77.904412;0;3.14951;0;0;0;0;0;0;0.941992;-999;4.00195;3.89435;5.808179;-999;135.581034;141.059056;1.439662;7.29261;-1.069699;754.714731;1335.3662;9.494817;9.405459;2.414596;2090.080931;97.928959;137.683761;418.896195;341.093802;113.421713;120.008082;-5.937544;-4.921334;"Reindalsvikelv";25.703631;0;10118.28673;5101873.843;495.192985987014;220.827452391078;158.486765144967
671;"Polygon";"002.HBZ";"Øyungsåa";47.62;"Øyungsåa/Åsta/Glommavassdraget";2;3189;"Ost";"Ost";1017.988306;32.276104;617;700;743;783;825;857;886;904;942;1000;1089;1.748215;0;27.60001;0;29.545097;26.195664;0;14.659019;0;0;0;0;0;0;0.426879;-999;17.47579;19.515083;66.407271;-999;21.682716;19.540441;1.459731;7.059968;-7.275819;460.039688;431.067973;9.620787;9.451073;-1.302574;891.107661;88.371868;103.841343;396.439556;133.715969;14.933012;85.054126;-10.274243;-7.234225;"Øyungsåa";3.823864;0;45205.33028;47620991.34;1053.43752705132;101.003814160436;56.3107750589571
1466;"Polygon";"139.E2BZ";"Stromdalselva";36.08;"Stromdalselva/Lindsæta/Namsen";139;13485;"Midt";"Midt";2879.423497;91.29434;240;309;360;410;449;494;541;585;633;699;820;1.181402;0;21.845552;0.535269;12.302522;53.350194;0;10.377979;0;0;0;0;0;0;0.009036;-999;9.170891;12.7629;89.61256;-999;32.02407;34.057046;2.655958;7.676713;-3.584806;610.373556;1131.466436;9.948188;10.143047;1.107494;1741.839991;70.901439;94.142311;427.282429;141.90209;71.486866;85.465429;-8.149729;-5.679549;"Stromdalselva";10.572416;0;28759.12959;36080789.22;1254.58557810996;151.859011137542;117.974560694656
1592;"Polygon";"178.7B1Z";"Eikefjellelva";11.13;"Eikefjellelva/elv fra Teinvatnet";178;57125;"Nord";"Nord";1458.157555;46.232009;13;99;147;164;193;255;325;385;446;547;758;4.295822;0;28.492812;0;16.812668;37.719003;0;12.724618;0;0;0;0;0;0;26.227006;-999;6.525031;7.24038;20.726764;-999;50.326088;24.123964;2.24027;7.689567;-0.907012;486.425055;998.52439;10.110107;10.068787;2.674896;1484.949445;55.373962;71.4462;272.05193;107.982236;90.139769;81.693927;-4.683799;-3.79233;"Eikefjellelva";18.498116;0;17699.95383;11134943.22;629.858841172038;115.198571608256;117.245160004835
289;"Polygon";"146.6Z";"Sandoselva";5.63;"Sandoselva";146;56555;"Midt";"Midt";1493.547725;47.354081;1;4;5;9;14;20;30;45;88;170;523;13.288188;0;34.802398;11.012433;5.284192;2.49778;0;33.137211;0;0;0;0;0;0;12.608069;-999;4.230811;4.18725;3.808591;-999;4.757299;1;1.224646;10.686172;1.230031;494.348642;884.055085;12.683324;12.595139;5.17009;1378.403726;81.36717;109.528237;119.489463;96.348152;155.325281;95.818315;-2.703619;-1.122964;"Sandoselv";9.952927;0.08881;13082.08661;5633096.564;401.291065877101;180.603344635225;195.614496096759
1453;"Polygon";"138.A2AZ";"elv fra Tjørnsvatnet";22.43;"elv fra Tjørnsvatnet/Austerelva/Årgårdsvassdraget";138;12777;"Midt";"Midt";1033.518591;32.768503;15;36;64;76;91;105;118;138;170;235;400;2.095408;0;62.511146;22.00457;9.501783;0.041797;1.153589;2.663843;0;0.1514;0.1514;1;1;0;0.147721;-999;7.738955;12.98601;34.558142;-999;7.594327;8.419317;1.615384;10.458336;-1.498047;434.747303;877.414354;12.588917;12.373047;3.483779;1312.161657;63.818545;81.630064;108.828364;67.591035;118.056861;81.03891;-3.552342;-1.49135;"elv fra Tjørnsvatnet";7.55502;42.225814;30292.57994;22432549.7;740.529520691141;146.762707539967;197.020535605294
190;"Polygon";"231.6Z";"Mehamnelva";58.12;"Mehamnelva";231;45459;"Finnmark";"Finnmark";807.006776;25.586772;1;118;169;193;209;223;241;257;269;283;351;6.539272;0;0.286046;0;11.477331;78.828286;0.019357;2.284067;0;0;0;0;0;0;0.235231;-999;16.022956;20.13506;74.051997;-999;15.536581;16.091335;1.6755;6.072148;-3.352077;284.611792;406.461351;8.934649;8.55789;0.574683;691.073143;38.722536;47.778885;222.576551;88.87114;19.560328;60.044775;-8.562589;-6.657122;"Mehamnelv";5.526211;0;46570.83574;58118748.41;1186.74532693543;56.2678755882865;39.7835870372804
1670;"Polygon";"002.KC2Z";"Samdøla";37.16;"Samdøla/Imsa/Glommavassdraget";2;2543;"Ost";"Ost";726.992867;23.049869;616;880;940;968;989;1010;1034;1064;1095;1126;1266;0.290971;0;39.649489;0;13.504104;41.565191;0;4.961652;0;0;0;0;0;0;5.783659;-999;9.135068;15.250631;48.6419;-999;32.615044;21.245023;1.319914;6.085154;-7.905728;445.180954;377.442866;8.486409;8.713825;-2.076194;822.623819;69.540394;83.422856;266.145831;89.501983;5.31547;67.824963;-10.746858;-8.043927;"Samdøla";7.130171;0;29147.76617;37160331.48;1274.89466119847;74.0372224347168;36.7851551131731
770;"Polygon";"012.H3Z";"Buvasselva";78.52;"Buvasselva/Drammensvassdraget";12;10715;"Ost";"Ost";460.514012;14.600952;153;339;443;521;584;629;658;687;712;747;891;7.17174;0;87.421994;0;5.138022;0;0.003184;0.184666;0;0;0;0;0;0;1.985141;-999;17.601812;21.64401;97.937835;-999;30.992871;29.446176;1.698007;9.139631;-4.369053;384.098947;351.942399;11.676237;11.378504;1.259566;736.041345;74.261336;81.470927;195.898925;79.53386;22.106787;68.046504;-8.539579;-5.0193;"Buvasselva";10.040677;0;53159.47959;78523685.41;1477.13420113773;79.2582520216624;122.530076118777
1475;"Polygon";"143.741Z";"Kilsvassdraget";2.98;"Kilsvassdraget";143;60701;"Midt";"Midt";1640.923432;52.026742;1;27;77;122;202;269;293;330;381;402;486;4.71896;0;42.135067;0.901846;2.348993;37.625839;0;12.248322;0;0;0;0;0;0;2.797915;-999;2.205963;2.57974;4.163561;-999;147.324924;145.751122;1.617295;9.499565;0.168342;631.979939;1100.986363;11.393354;11.475518;4.056351;1732.966302;86.953875;115.626117;169.072132;92.551332;127.55223;96.708202;-4.234551;-2.577013;"Kilsvassdrage";15.910537;15.058725;7312.700316;2976803.977;379.439727777566;186.915564791308;217.552254319893
315;"Polygon";"041.3Z";"Eidselva";9.1;"Eidselva";41;57471;"Vest";"Vest";1776.560741;56.327227;1;60;86;114;159;220;274;308;347;391;537;0.006868;0;46.668956;20.281593;2.891484;14.532967;0.686813;15;0;0;0;0;0;0;0;-999;5.434293;6.868423;8.993173;-999;50.554542;42.707521;0.988261;11.068595;2.160636;811.831774;1436.135413;12.717083;12.614243;5.872285;2247.967186;134.076415;144.573752;130.629016;140.796016;282.986871;125.325463;-1.319446;0.410904;"Eidselv";13.739386;0.302198;16129.12646;9103080.657;564.387704356919;283.585665256375;148.758096355396
990;"Polygon";"151.H3Z";"Litle susna";39.76;"Litle susna/Vefsna";151;8995;"Midt";"Midt";1468.749725;46.567842;375;654;733;816;838;865;890;914;939;1002;1432;2.247862;0.881854;15.153421;0.003144;7.600289;69.043951;0.004716;4.440707;0;0;0;0;0;0;0.059947;-999;11.331429;16.56638;95.650548;-999;43.578621;37.183742;2.648819;5.336601;-7.029709;447.18552;771.532984;8.024358;8.255453;-1.87708;1218.718504;51.722366;80.256307;314.793069;313.271525;22.279835;85.103223;-10.509713;-7.882659;"Litle susna";8.098726;0;32510.01968;39756812.6;1222.90952126752;113.723854297065;13.5138796714493
1410;"Polygon";"124.ABAZ";"Sørvigda";21.71;"Sørvigda/Vigda/Forra/Stjørdalsvassdraget";124;14051;"Midt";"Midt";1540.954043;48.857135;340;400;430;464;507;556;605;651;711;788;919;0.236066;0;19.009097;0;14.218678;49.332105;0;16.648434;0;0;0;0;0;0;0.000154;-999;7.457997;11.01867;58.631726;-999;46.609075;36.544036;2.703579;7.859231;-2.955864;468.566752;672.109986;9.981979;10.178949;1.550426;1140.676739;78.082192;102.777893;297.298258;104.773229;51.445085;74.527424;-6.721316;-4.469631;"Sørvigda";10.562892;0;25583.09357;21714920.83;836.985669988711;131.261870279032;134.30249662259
1611;"Polygon";"186.332Z";"Mølnelva";3.18;"Mølnelva";186;57141;"Nord";"Nord";1875.473602;59.463335;1;19;32;69;138;185;236;274;342;443;627;5.876572;0;23.408019;0;13.875786;26.080975;0;30.896226;0;0;0;0;0;0;5.447223;-999;2.727904;2.56059;4.96596;-999;95.911489;71.337726;1.905652;9.176314;0.095049;463.901671;926.750327;11.573171;11.524232;3.878909;1390.651998;61.956564;77.333047;239.624237;98.927398;108.246043;86.218114;-3.791796;-3.010853;"Mølnelv";20.386637;0;8027.986641;3184771.862;396.708664805198;115.180417224178;NA
901;"Polygon";"140.42Z";"Utgangselva";11.99;"Utgangselva";140;63851;"Midt";"Midt";1641.084337;52.031843;1;118;157;185;218;258;298;334;368;423;506;2.006881;0;51.125938;0.104254;10.023978;25.813178;0;10.930984;0;0;0;0;0;0;0.37764;-999;6.341215;8.07655;30.491345;-999;52.256223;44.738574;2.760771;9.420608;-1.197242;550.82051;1051.016035;11.478498;11.380891;3.226862;1601.836545;79.709298;99.99206;249.81669;92.544273;113.78593;92.025958;-5.291409;-3.191654;"Utgangselv";13.793487;1.32402;19239.01675;11989030.36;623.162322750611;169.926785727706;231.974237832372
1813;"Polygon";"016.CB1Z";"Bjønndøla";36.02;"Bjønndøla/Bøelva/Skiensvassdraget";16;64480;"Sor";"Sor";767.908181;24.347121;116;458;534;639;708;800;944;1022;1068;1122;1284;1.58766;0;51.339534;0.489311;2.446557;43.498404;0;0.603831;0;0;0;0;0;0;0.067092;-999;8.150887;12.038466;65.499493;-999;87.773644;104.996769;1.994926;7.841102;-3.813942;482.310045;524.887914;10.296958;10.169173;1.042327;1007.197959;79.187929;97.564516;346.536485;139.668059;32.81507;81.666077;-8.1316;-5.553979;"Bjønndøla";15.704265;0;41688.72267;36023897.74;864.116131006222;113.857328661026;86.9504360913965
